9.9027,11.127,8.9967,8.7266,10.992,13.116,13.101,13.508,13.357,13.82,10.993,10.39,15.411,11.935,10.832,13.806,10.296,10.729,13.775,14.972,10.623,10.183,17.458,10.314,13.149,10.699,15.296,13.074,10.757,12.861,8.7938,7.6869,14.212,11.004,9.4434,11.858,11.194,9.157,10.006,9.6458,6.6387,21.236,8.4237,6.1911,6.7762,21.818,22.22,9.5595,9.5635,7.5492,0,7.7954,9.7914,9.8733,11.157,8.6083,7.994,10.774,9.9067,14.831,9.8972,10.04
8.6706,8.4888,9.0821,9.8037,9.7228,12.163,9.6043,12.789,10.88,10.96,8.4012,9.7508,13.654,10.196,8.5357,13.394,10.562,11.047,13.147,13.702,9.806,8.9622,17.106,7.5033,9.6089,6.9321,14.031,11.427,9.05,10.528,8.6414,7.4897,12.279,6.1039,8.8769,10.995,9.7953,7.1609,10.663,9.6128,8.4017,20.543,9.0996,8.6558,7.6698,23.618,20.261,8.4747,8.282,7.9036,7.7954,0,9.2294,9.4055,10.46,6.4653,7.2332,10.112,8.9548,12.914,8.9686,9.1283
11.732,9.6631,10.605,10.492,11.814,14.092,13.841,15.859,12.495,15.572,10.286,8.9205,15.659,13.997,10.516,16.369,12.029,12.382,17.232,16.319,10.488,11.162,19.194,10.507,14.055,12.638,17.751,14.401,10.008,14.315,7.573,8.3067,13.554,9.7043,10.469,11.362,12.214,8.7537,11.716,11.285,10.781,20.471,9.8594,5.6757,8.5384,21.459,23.011,11.244,11.13,10.847,9.7914,9.2294,0,10.067,12.357,9.9013,9.4017,11.218,10.772,15.662,10.629,10.481
7.5561,7.5452,8.1154,7.1208,8.8329,8.8272,7.355,5.9742,6.4075,6.6328,9.8639,9.4524,7.6609,8.4861,8.9835,8.3289,7.8677,7.3147,7.4541,7.743,7.9168,8.6306,7.7373,8.4581,8.0695,7.7682,6.751,6.873,7.2204,8.7276,9.3024,9.0498,10.415,8.8704,9.7185,9.3073,8.2396,9.4042,7.1962,6.1898,8.0129,16.644,9.3664,9.0485,9.5302,22.096,15.415,8.2516,10.59,9.4888,9.8733,9.4055,10.067,0,7.0395,10.998,9.3933,8.0395,7.2606,11.044,7.7182,9.4049
9.264,10.572,9.8716,9.994,11.149,11.05,9.7524,7.4024,8.9977,8.4595,9.4559,11.128,8.7076,10.37,10.965,10.498,10.692,9.4189,7.2095,9.2174,10.399,10.871,8.7619,11.374,9.2403,9.6258,7.6819,7.7662,9.1897,9.3256,11.082,11.634,11.174,10.72,11.876,9.3557,8.8862,11.516,10.236,7.1085,10.633,13.94,12.066,12.048,11.119,25.082,10.142,9.7144,12.156,10.326,11.157,10.46,12.357,7.0395,0,14.099,13.351,8.5755,11.23,9.0449,9.3664,14.08
9.3308,8.5652,8.7026,8.5737,9.3928,10.661,9.7943,9.059,8.8693,8.5302,9.5319,8.9906,10.195,9.7196,9.3576,11.196,8.7944,9.3797,8.8314,11.097,9.2343,9.0434,14.153,8.1954,7.4833,7.7584,10.132,9.4339,7.8055,8.6603,8.0899,7.3808,11.114,7.0735,10.303,10.037,9.3141,8.2494,10.958,6.7399,8.2457,19.625,9.0565,8.928,7.932,21.666,17.726,8.471,9.7098,8.2946,8.6083,6.4653,9.9013,10.998,14.099,0,5.8436,8.6044,8.5538,12.598,8.2233,8.0357
7.6863,8.4314,10.093,8.1348,9.2209,9.5063,8.8682,8.3774,8.2788,8.1015,9.3659,9.2692,9.6834,9.7471,9.9149,10.153,8.8352,8.4595,8.124,9.5117,8.9168,8.8161,11.066,9.0361,8.2971,7.6862,8.7277,7.6158,7.4492,9.7363,8.4748,9.0354,10.19,8.3779,10.15,10.609,8.1228,9.2897,9.9791,6.2763,7.6841,18.999,9.5085,8.6016,8.5345,24.199,18.522,8.2357,9.4363,7.09,7.994,7.2332,9.4017,9.3933,13.351,5.8436,0,7.5477,5.9226,11.149,7.2753,9.718
7.8414,8.6058,9.2415,8.5925,9.9076,10.128,8.7131,6.5509,7.1625,7.5939,8.927,10.008,8.1575,10.247,9.6708,9.3452,9.9981,8.8355,6.0182,8.0585,9.0897,10.237,9.1506,10.227,6.7066,8.429,7.4566,6.8939,7.2679,8.7382,9.6902,9.9295,8.3691,9.4051,8.904,10.71,6.7028,10.798,9.2044,7.2616,9.9085,16.183,11.804,11.845,9.7481,23.596,12.135,8.477,11.015,9.6701,10.774,10.112,11.218,8.0395,8.5755,8.6044,7.5477,0,6.9913,9.8964,7.9443,9.3717
8.416,9.6674,10.415,9.2462,10.075,10.337,10.412,8.6427,9.1915,9.2905,10.416,11.122,10.295,10.98,11.471,9.8422,10.252,10.581,8.8663,10.102,10.757,10.827,10.406,11.253,9.1246,9.9597,9.5029,7.6445,9.1212,10.86,10.351,10.113,10.112,10.103,9.659,11.456,8.3406,11.703,9.3756,6.1286,8.96,17.872,11.905,11.681,10.176,21.9,13.673,9.0196,10.827,9.744,9.9067,8.9548,10.772,7.2606,11.23,8.5538,5.9226,6.9913,0,10.41,8.8664,11.982
12.175,11.787,13.884,13.886,14.322,14.504,12.244,10.42,11.741,10.55,10.891,13.501,10.828,13.655,13.778,13.492,14.294,13.458,10.23,10.111,14.295,14.123,9.6818,14.878,11.201,12.696,10.218,10.364,11.963,13.12,14.904,16.08,10.366,14.235,12.572,13.548,9.2582,14.997,11.692,11.257,14.951,8.7138,15.332,16.3,13.96,27.169,6.7087,12.389,15.975,13.161,14.831,12.914,15.662,11.044,9.0449,12.598,11.149,9.8964,10.41,0,11.301,12.203
7.0393,8.7053,8.3672,9.1797,9.3189,10.938,8.6599,7.1426,6.7621,9.1875,8.18,10.144,8.9274,10.002,9.7247,10.975,9.2089,8.6412,7.4373,9.1542,8.219,9.6819,10.265,9.9045,8.6538,7.7342,8.9051,7.0843,7.1704,8.1026,10.376,9.6131,10.212,9.0296,6.7051,11,7.4807,10.5,7.8618,6.5829,9.2847,16.614,11.765,10.751,10.498,21.135,15.4,7.6952,10.654,9.7518,9.8972,8.9686,10.629,7.7182,9.3664,8.2233,7.2753,7.9443,8.8664,11.301,0,11.323
9.8159,8.4946,8.6841,9.7128,11.111,12.289,8.6758,10.656,10.246,10.423,8.8229,9.2474,11.348,10.005,9.5683,11.382,9.8332,10.473,9.2297,10.217,9.9324,9.6681,13.074,9.7298,9.1693,8.6909,11.288,10.81,8.7752,9.137,9.3294,9.3889,10.776,9.2693,8.8131,10.785,10.642,8.8764,11.074,11.013,10.679,18.584,9.9218,10.566,8.453,24.818,18.623,8.8493,11.145,10.056,10.04,9.1283,10.481,9.4049,14.08,8.0357,9.718,9.3717,11.982,12.203,11.323,0
