11.41,9.6354,8.8591,7.5986,11.192,10.53,10.262,10.431,11.363,11.807,11.966,10.838,12.331,8.7291,10.337,10.361,8.52,7.7432,11.534,11.883,10.476,8.1017,11.837,8.8145,11.983,10.471,11.461,10.618,10.483,10.107,10.268,9.5658,11.864,11.985,10.28,11.304,8.9706,12.762,8.6056,13.346,12.099,10.625,15.847,0,15.462,11.457,27.448,13.65,12.075,13.615,12.58,13.398,10.968,13.071,16.025,14.668,8.6589,10.561,11.214,13.93,14.46,17.613,11.535,10.598,11.719,13.521,14.191,13.24,11.16,11.16,13.459,11.25
9.911,9.8312,8.3709,9.1866,10.346,14.295,10.102,15.437,11.85,14.844,12.748,9.3317,14.958,11.073,9.4623,14.389,10.464,10.596,11.36,16.717,10.666,10.557,18.291,10.141,11.511,12.109,15.137,15.24,10.948,15.058,8.1895,8.2569,12.677,12.034,9.5183,13.433,16.836,15.561,6.9972,11.671,10.103,9.142,20.607,15.462,0,8.0384,21.427,15.393,10.228,9.7153,8.234,7.1158,8.5484,8.1869,9.6618,5.4202,9.8758,13.783,8.6555,7.7302,7.9195,9.7731,9.8522,11.982,12.508,16.992,12.814,6.626,10.874,10.874,15.741,10.581
10.8,9.3931,9.8469,9.4202,11.182,13.18,9.059,14.309,11.704,11.666,11.13,9.7349,13.4,12.444,9.0771,14.086,11.127,11.678,10.028,14.438,11.443,10.561,14.974,8.716,9.3899,8.2397,14.496,12.711,8.7417,10.228,7.9696,7.4292,11.069,10.215,7.6865,9.7113,13.591,13.331,8.138,9.6145,10.173,7.8691,19.475,11.457,8.0384,0,22.289,14.264,9.0518,8.6774,7.3807,6.3856,7.2721,8.7422,8.4796,8.1473,9.0257,11.446,7.7188,7.2588,9.828,8.9567,8.3119,9.3474,10.172,14.749,10.455,6.8352,10.225,10.225,11.893,8.4327
21.441,33.658,25.461,22.645,22.801,24.8,26.994,23.813,27.382,25.444,25.222,21.845,26.507,24.795,23.718,25.223,23.717,23.378,26.343,25.914,21.83,24.394,28.005,24.038,32.276,23.357,25,24.847,22.827,25.253,22.008,21.602,25.087,36.346,23.279,22.736,28.456,37.163,24.022,22.747,21.202,20.845,34.896,27.448,21.427,22.289,0,25.487,22.597,22.148,21.952,21.818,23.618,25.237,23.202,21.354,22.19,25.082,21.827,22.478,25.025,22.401,24.668,24.821,21.9,27.169,22.744,23.65,21.135,21.135,28.549,25.11
12.587,13.389,13.748,13.17,13.715,13.496,13.268,9.1999,11.189,10.396,11.92,14.077,10.712,13.54,13.983,12.183,13.454,12.657,10.963,9.9855,13.392,13.834,9.6659,14.274,10.369,12.804,9.3214,10.013,12.068,12.491,14.077,13.802,13.297,11.478,13.616,10.093,13.136,9.1326,15.47,10.687,10.91,13.841,8.6582,13.65,15.393,14.264,25.487,0,18.256,21.431,21.687,22.22,20.261,21.562,21.715,23.056,16.478,10.142,19.001,21.348,22.932,22.861,18.64,13.34,13.673,6.7087,18.769,22.448,15.4,15.4,12.794,17.985
8.7349,8.4216,9.3458,9.9152,10.404,12.166,7.8922,10.082,9.1687,11.837,10.035,9.1516,10.577,9.9447,8.5609,12.052,9.8851,9.3073,7.4621,12.485,11.236,9.1068,14.081,9.5123,6.8333,8.1162,10.705,10.413,8.8172,8.1156,9.1316,8.2027,9.3587,8.2538,7.4832,8.4874,14.225,9.0759,8.7011,10.279,8.2166,9.2661,20.539,12.075,10.228,9.0518,22.597,18.256,0,8.831,9.5115,9.6265,9.285,11.852,9.7105,10.635,8.0807,10.086,8.5724,9.8802,11.688,11.802,8.7891,8.5206,9.8865,12.244,10.816,9.8477,7.6154,7.6154,11.404,8.8518
8.9033,10.857,9.0859,9.9661,10.658,11.814,10.755,13.435,10.727,14.011,10.513,10.223,13.654,10.921,9.9051,11.342,10.14,10.437,9.9114,15.073,11.127,10.136,14.668,10.123,10.281,9.3955,12.467,11.975,10.101,12.908,9.3835,8.5035,11.552,11.072,8.7577,10.022,14.894,11.188,8.3399,10.123,9.0801,8.3433,22.05,13.615,9.7153,8.6774,22.148,21.431,8.831,0,9.2203,11.732,11.137,11.883,11.799,12.147,10.97,13.977,11.585,10.852,13.495,11.824,11.971,12.842,15.048,22.097,16.4,11.029,13.683,13.683,17.023,12.593
9.39,10.805,9.4772,9.9571,10.978,13.142,10.69,12.42,13.021,13.96,11.403,10.777,13.841,11.708,10.452,13.672,10.482,10.806,9.9527,14.329,11.034,10.924,15.91,10.409,10.811,8.6751,12.809,13.087,10.095,13.304,9.506,8.0399,12.087,11.144,9.3662,10.632,15.971,13.506,8.6457,11.354,8.9616,7.9449,21.125,12.58,8.234,7.3807,21.952,21.687,9.5115,9.2203,0,7.5492,7.9036,8.5488,8.4277,9.9189,8.9794,10.326,8.2019,9.1301,10.597,9.4839,6.9138,9.4305,9.744,13.161,10.628,8.1311,9.7518,9.7518,12.961,9.8496
9.9027,10.948,8.8348,8.7266,10.992,13.116,10.389,13.508,10.956,13.82,11.598,10.39,15.411,11.935,10.832,13.806,10.296,10.729,11.226,14.972,10.623,10.183,17.458,10.314,11.142,10.699,15.296,13.074,10.757,12.861,9.0753,8.0802,13.176,12.269,9.4961,10.852,17.104,12.691,8.413,10.006,10.563,6.1868,21.236,13.398,7.1158,6.3856,21.818,22.22,9.6265,11.732,7.5492,0,7.7954,10.344,10.466,9.2032,9.3268,11.157,8.7202,8.0504,12.058,10.155,8.1905,10.627,9.9067,14.831,11.498,7.1428,9.8972,9.8972,14.07,10.251
8.6706,9.117,8.8302,9.8037,9.7228,12.163,7.2369,12.789,11.811,10.96,10.234,9.7508,13.654,10.196,8.5357,13.394,10.562,11.047,9.7836,13.702,9.806,8.9622,17.106,7.5033,9.1378,6.9321,14.031,11.427,9.05,10.528,7.7631,7.2499,8.826,9.6697,5.9467,9.2785,15.611,14.441,7.2952,10.663,9.1985,8.0073,20.543,10.968,8.5484,7.2721,23.618,20.261,9.285,11.137,7.9036,7.7954,0,10.254,8.9369,9.2424,9.0459,10.46,7.4176,7.5266,12.342,10.043,7.1476,9.7916,8.9548,12.914,9.9919,7.7884,8.9686,8.9686,11.805,9.1991
12.443,9.8598,11.86,9.6885,12.131,13.329,10.465,15.671,14.775,13.4,14.659,10.392,15.437,11.428,10.585,13.359,10.573,11.142,13.493,15.262,11.487,11.032,16.876,10.069,12.341,10.119,15.705,14.537,11.701,13.089,10.111,9.0856,12.582,11.963,10.63,12.328,14.551,16.867,8.1933,13.609,12.041,11.003,19.639,13.071,8.1869,8.7422,25.237,21.562,11.852,11.883,8.5488,10.344,10.254,0,11.492,7.9083,10.281,14.23,13.156,9.9346,8.8583,10.712,10.678,11.692,13.883,16.441,12.178,8.8469,12.192,12.192,14.507,11.24
11.048,10.971,11.424,11.937,11.979,14.499,10.801,15.036,13.159,14.527,11.456,10.886,16.11,12.311,10.701,13.825,12.02,11.576,10.5,15.287,12.595,11.092,16.643,10.776,9.9359,13.23,14.446,13.728,11.241,12.965,9.8852,9.2281,11.176,11.516,10.162,11.655,17.138,11.695,8.5163,12.674,10.814,10.716,20.723,16.025,9.6618,8.4796,23.202,21.715,9.7105,11.799,8.4277,10.466,8.9369,11.492,0,10.791,11.961,13.023,10.468,10.858,11.396,11.345,9.4244,11.243,12.137,14.438,11.516,9.5276,12.795,12.795,12.84,10.589
10.92,9.0187,10.016,9.3543,11.286,13.285,10.151,15.143,11.219,13.553,12.568,8.7402,16.453,13.099,10.715,14.733,10.955,11.866,11.242,15.376,8.769,9.3552,18.846,8.9764,10.821,11.215,16.819,14.172,9.1482,12.948,7.5274,8.7169,11.556,11.782,9.7685,13.197,14.896,18.802,8.3737,10.904,10.593,9.6858,20.328,14.668,5.4202,8.1473,21.354,23.056,10.635,12.147,9.9189,9.2032,9.2424,7.9083,10.791,0,10.88,12.956,9.784,8.6898,9.8065,17.388,8.2372,11.871,11.899,16.547,11.954,7.1419,12.048,12.048,14.661,11.007
7.5714,7.5149,7.9559,7.1399,8.8246,9.0061,9.0561,8.0044,6.7515,6.5961,8.1875,8.6768,8.0534,8.0425,8.914,8.3455,7.3746,6.8574,6.6219,8.0649,7.487,7.9332,7.5158,7.9149,8.9344,8.3989,7.0753,7.1502,7.2206,8.6296,9.0225,7.5253,9.1744,9.2645,8.6321,7.6385,8.7311,8.3739,10.103,7.262,6.1462,8.3478,17.007,8.6589,9.8758,9.0257,22.19,16.478,8.0807,10.97,8.9794,9.3268,9.0459,10.281,11.961,10.88,0,7.7445,8.8908,8.8256,12.747,11.559,7.1545,9.1749,9.2023,12.93,12.999,10.3,7.4583,7.4583,11.636,10.465
9.264,10.451,9.9581,9.994,11.149,11.05,10.258,7.4024,8.6159,8.4595,9.4682,11.128,8.7076,10.37,10.965,10.498,10.692,9.4189,8.8406,9.2174,10.399,10.871,8.7619,11.374,9.3777,9.6258,7.6819,7.7662,9.1897,9.3256,10.872,10.651,11.175,10.587,10.361,8.8121,9.3103,8.1278,11.928,10.236,7.5349,11.171,13.94,10.561,13.783,11.446,25.082,10.142,10.086,13.977,10.326,11.157,10.46,14.23,13.023,12.956,7.7445,0,13.21,18.327,21.797,21.714,12.825,9.2673,11.23,9.0449,15.265,18.958,9.3664,9.3664,10.98,12.139
8.5033,8.1154,7.6808,9.0489,9.9924,10.776,10.537,8.2793,8.3214,9.3187,9.2463,9.7289,9.7594,9.6855,9.7743,11.082,9.2948,9.1298,7.8071,9.9048,9.5129,8.7589,11.959,8.5503,7.2833,8.1604,9.1448,8.379,7.7711,9.3465,8.295,7.7468,10.36,8.6319,7.483,8.4016,12.663,10.013,8.4863,9.6396,7.6658,7.9739,18.26,11.214,8.6555,7.7188,21.827,19.001,8.5724,11.585,8.2019,8.7202,7.4176,13.156,10.468,9.784,8.8908,13.21,0,8.5874,11.31,9.7761,5.8542,8.4209,7.3793,13.441,9.3454,9.438,8.2817,8.2817,10.423,8.1909
8.7446,10.162,8.6932,7.6271,8.4436,11.227,8.217,11.877,10.702,11.942,9.8376,8.8827,12.045,9.4055,9.1764,12.514,9.3856,8.3301,10.054,12.09,8.8081,8.9299,14.775,8.2372,9.3652,8.3393,13.174,10.634,8.0972,9.5284,8.6947,7.8192,10.957,10.522,7.4863,8.6052,16.173,11.549,8.059,9.9701,9.096,7.6594,20.397,13.93,7.7302,7.2588,22.478,21.348,9.8802,10.852,9.1301,8.0504,7.5266,9.9346,10.858,8.6898,8.8256,18.327,8.5874,0,12.739,11.384,8.4193,10.47,9.5293,13.819,11.211,8.7774,9.9069,9.9069,13.026,10.444
15.371,11.485,11.803,13.977,14.391,16.554,11.436,19.302,16.819,18.129,17.044,13.297,19.087,15.684,12.825,17.033,14.04,14.169,13.544,18.271,15.283,12.76,21.2,12.44,13.67,13.305,19.148,18.058,15.668,16.415,12.04,11.4,13.232,13.945,12.055,16.489,20.22,19.337,8.36,14.812,13.071,12.254,20.713,14.46,7.9195,9.828,25.025,22.932,11.688,13.495,10.597,12.058,12.342,8.8583,11.396,9.8065,12.747,21.797,11.31,12.739,0,11.264,11.486,13.884,14.109,16.698,15.127,8.8615,13.902,13.902,15.434,12.314
12.165,12.082,20.215,11.656,12.551,14.643,11.716,16.773,23.534,16.045,22.081,11.458,15.816,16.5,11.277,18.962,11.874,13.014,12.144,17.311,12.566,12.411,21.058,12.828,11.786,13.944,15.871,14.688,12.399,15.681,10.884,9.5725,13.477,12.598,10.327,13.358,16.871,23.094,9.721,12.181,11.648,10.301,22.634,17.613,9.7731,8.9567,22.401,22.861,11.802,11.824,9.4839,10.155,10.043,10.712,11.345,17.388,11.559,21.714,9.7761,11.384,11.264,0,11.012,12.968,11.997,16.784,13.42,12.039,13.478,13.478,15.792,12.715
7.5018,8.3725,8.7713,8.0884,9.4748,10.867,10.051,8.9452,7.7296,8.629,9.1273,9.2941,10.197,9.756,10.16,10.431,8.764,8.4675,7.6912,9.4369,8.8622,8.7965,11.477,9.1126,8.68,7.8213,8.7957,7.9179,7.538,9.5062,7.3616,7.6395,10.052,8.7542,8.1774,7.4252,12.745,9.7656,8.9758,10.148,8.7219,7.8682,18.951,11.535,9.8522,8.3119,24.668,18.64,8.7891,11.971,6.9138,8.1905,7.1476,10.678,9.4244,8.2372,7.1545,12.825,5.8542,8.4193,11.486,11.012,0,8.453,6.404,11.813,10.135,8.9631,8.3238,8.3238,10.397,9.6836
7.6879,8.742,8.8857,8.3821,9.9609,10.491,9.5168,6.8563,7.1744,7.5682,7.1674,9.8777,8.4917,10.422,9.6282,9.3413,9.7444,8.8051,6.5233,8.556,9.1491,10.466,8.9586,10.66,7.998,9.2107,7.7399,7.5176,6.9526,8.5123,9.4717,9.2215,9.2785,9.2803,8.9375,6.6946,10.338,7.1611,10.648,6.9693,8.788,10.029,15.734,10.598,11.982,9.3474,24.821,13.34,8.5206,12.842,9.4305,10.627,9.7916,11.692,11.243,11.871,9.1749,9.2673,8.4209,10.47,13.884,12.968,8.453,0,7.1049,10.524,10.64,10.659,7.499,7.499,10.231,8.8616
8.416,10.389,9.3469,9.2462,10.075,10.337,12.073,8.6427,9.0331,9.2905,10.495,11.122,10.295,10.98,11.471,9.8422,10.252,10.581,9.7062,10.102,10.757,10.827,10.406,11.253,8.6734,9.9597,9.5029,7.6445,9.1212,10.86,10.392,9.8901,12.467,11.228,9.6464,8.1938,13.162,7.7071,11.799,9.3756,6.4421,9.2255,17.872,11.719,12.508,10.172,21.9,13.673,9.8865,15.048,9.744,9.9067,8.9548,13.883,12.137,11.899,9.2023,11.23,7.3793,9.5293,14.109,11.997,6.404,7.1049,0,10.41,10.951,11.836,8.8664,8.8664,11.613,11.598
12.175,11.952,14.184,13.886,14.322,14.504,13.124,10.42,11.598,10.55,11.627,13.501,10.828,13.655,13.778,13.492,14.294,13.458,11.491,10.111,14.295,14.123,9.6818,14.878,11.301,12.696,10.218,10.364,11.963,13.12,15.049,14.308,12.365,11.014,13.57,10.753,13.436,10.299,16.951,11.692,11.616,14.535,8.7138,13.521,16.992,14.749,27.169,6.7087,12.244,22.097,13.161,14.831,12.914,16.441,14.438,16.547,12.93,9.0449,13.441,13.819,16.698,16.784,11.813,10.524,10.41,0,12.519,15.559,11.301,11.301,11.611,13.028
11.352,10.989,13.006,11.498,12.707,13.522,11.134,10.156,9.5023,9.6013,9.4454,11.493,10.13,12.181,12.037,12.83,12.888,11.834,9.6475,9.1275,11.326,12.584,11.466,12.465,9.1882,9.0908,10.059,9.8622,9.6999,10.666,11.345,11.581,11.014,9.2627,10.567,8.9566,15.646,12.163,13.359,10.591,11.702,10.861,18.072,14.191,12.814,10.455,22.744,18.769,10.816,16.4,10.628,11.498,9.9919,12.178,11.516,11.954,12.999,15.265,9.3454,11.211,15.127,13.42,10.135,10.64,10.951,12.519,0,13.432,10.552,10.552,11.589,10.528
9.2888,9.5094,8.6264,8.3988,9.9964,12.176,8.7848,13.177,11.276,13.853,11.143,9.264,13.387,9.8396,8.767,12.101,9.8549,9.4565,10.648,13.809,9.2648,10.722,16.706,9.1384,11.155,8.9818,14.214,11.456,9.3462,10.226,8.5409,8.3853,11.419,11.951,9.2977,11.573,16.103,13.304,7.4759,10.887,10.545,8.3439,19.942,13.24,6.626,6.8352,23.65,22.448,9.8477,11.029,8.1311,7.1428,7.7884,8.8469,9.5276,7.1419,10.3,18.958,9.438,8.7774,8.8615,12.039,8.9631,10.659,11.836,15.559,13.432,0,11.375,11.375,15.265,11.013
7.0393,8.9683,8.8305,9.1797,9.3189,10.938,8.642,7.1426,6.8453,9.1875,8.6254,10.144,8.9274,10.002,9.7247,10.975,9.2089,8.6412,6.7869,9.1542,8.219,9.6819,10.265,9.9045,8.7205,7.7342,8.9051,7.0843,7.1704,8.1026,9.0118,8.1744,10.594,8.6684,9.0134,6.9216,11.758,8.8923,11.325,7.8618,6.9359,9.1946,16.614,11.16,10.874,10.225,21.135,15.4,7.6154,13.683,9.7518,9.8972,8.9686,12.192,12.795,12.048,7.4583,9.3664,8.2817,9.9069,13.902,13.478,8.3238,7.499,8.8664,11.301,10.552,11.375,0,5.8222e-15,10.921,10.693
7.0393,8.9683,8.8305,9.1797,9.3189,10.938,8.642,7.1426,6.8453,9.1875,8.6254,10.144,8.9274,10.002,9.7247,10.975,9.2089,8.6412,6.7869,9.1542,8.219,9.6819,10.265,9.9045,8.7205,7.7342,8.9051,7.0843,7.1704,8.1026,9.0118,8.1744,10.594,8.6684,9.0134,6.9216,11.758,8.8923,11.325,7.8618,6.9359,9.1946,16.614,11.16,10.874,10.225,21.135,15.4,7.6154,13.683,9.7518,9.8972,8.9686,12.192,12.795,12.048,7.4583,9.3664,8.2817,9.9069,13.902,13.478,8.3238,7.499,8.8664,11.301,10.552,11.375,5.8222e-15,0,10.921,10.693
12.089,10.083,12.931,12.687,13.389,13.434,10.768,9.8982,10.601,10.233,8.8697,11.122,8.6438,12.203,12.258,13.273,12.935,11.765,8.979,8.3763,11.986,13.244,10.657,12.261,9.3899,11.361,9.161,9.5767,11.114,10.996,12.115,11.709,10.191,9.5114,11.226,11.684,12.173,9.6144,13.321,12.164,11.41,12.976,12.59,13.459,15.741,11.893,28.549,12.794,11.404,17.023,12.961,14.07,11.805,14.507,12.84,14.661,11.636,10.98,10.423,13.026,15.434,15.792,10.397,10.231,11.613,11.611,11.589,15.265,10.921,10.921,0,11.499
9.6088,8.358,8.3334,9.3526,10.952,11.851,9.023,10.431,9.279,9.2081,8.8563,8.95,11.211,9.5597,9.8633,11.487,9.9091,9.8635,9.1314,10.052,9.551,9.9154,13.338,9.628,8.6382,8.6339,10.874,10.083,8.4783,8.1769,9.4705,9.7425,9.9495,9.7087,9.1127,8.8653,10.58,10.74,9.0346,10.409,10.571,10.614,17.958,11.25,10.581,8.4327,25.11,17.985,8.8518,12.593,9.8496,10.251,9.1991,11.24,10.589,11.007,10.465,12.139,8.1909,10.444,12.314,12.715,9.6836,8.8616,11.598,13.028,10.528,11.013,10.693,10.693,11.499,0
