9.39,11.668,10.376,9.4906,10.978,12.683,11.796,12.42,9.9931,13.131,10.487,9.9335,13.188,11.708,10.418,13.672,10.482,10.806,10.556,14.329,11.009,10.576,14.786,10.409,10.038,8.6751,12.739,12.388,10.095,12.899,10.033,7.6746,17.022,8.9014,9.4221,11.141,11.082,8.5514,10.393,8.9659,8.0267,21.104,8.4643,8.1466,7.6955,20.59,10.144,8.2301,0,7.5492,7.5676,9.4205,8.7682,10.278,7.7742,7.2461,9.3803,8.9658,12.97,9.7518,10.268,15.455,16.585
9.9027,12.37,9.2491,8.7266,9.9448,13.116,11.026,12.912,10.108,13.82,10.956,9.9971,15.018,11.439,10.727,12.366,9.2564,10.729,10.591,13.769,10.623,10.183,16.626,9.8566,10.476,8.8989,14.579,13.074,10.361,12.08,9.1208,7.3723,17.853,10.675,9.2881,11.534,11.633,8.5622,9.5459,10.18,6.6387,21.236,8.4237,6.1659,6.4535,21.937,9.5925,8.3545,7.5492,0,7.7954,9.1848,9.2081,11.157,8.6975,8.0798,10.412,9.9067,14.831,9.8972,9.8777,15.758,16.311
8.1696,12.76,8.9659,9.8037,9.7228,12.163,11.805,12.789,9.5281,10.96,8.8531,8.5644,13.092,9.5391,8.5357,12.327,10.074,11.047,9.7936,13.702,9.806,7.7834,15.805,7.5033,8.6524,6.9321,12.918,11.427,8.2257,9.9182,8.3273,6.7044,16.824,6.9015,8.6102,10.411,10.234,7.2635,10.663,9.7648,8.3448,20.332,9.0996,8.2479,7.411,20.261,8.0673,8.3581,7.5676,7.7954,0,9.8387,8.8436,9.9195,6.7482,6.9237,9.7393,8.9548,12.914,8.4202,9.2846,15.577,17.305
10.844,14.826,13.116,9.8863,11.014,14.297,15.07,15.905,9.671,16.044,10.324,8.9673,15.656,12.8,10.589,15.544,11.998,11.598,12.596,16.341,9.8179,9.8329,19.373,10.133,10.394,10.839,16.319,14.597,11.572,14.082,7.4589,8.66,20.926,9.5676,11.167,11.475,15.882,7.9147,11.264,11.027,9.9973,20.151,9.6151,5.7404,7.6853,22.92,10.47,10.801,9.4205,9.1848,9.8387,0,9.3619,11.935,8.9779,8.1904,11.007,11.116,15.392,11.071,10.542,19.765,20.758
7.1303,7.2718,7.7671,6.8067,8.5142,8.6865,7.383,7.6236,6.7319,6.9213,9.5059,8.4423,8.4421,8.404,8.7564,8.4254,7.0953,6.4932,6.8315,8.3142,7.4798,7.9411,9.2503,7.9026,8.208,8.1322,7.0996,6.725,6.7726,8.3726,8.0534,8.3062,12.457,9.1794,7.8145,8.4254,9.0079,8.7374,7.1525,7.2063,7.2813,17.036,8.8334,9.6393,10.92,16.251,7.8893,9.5277,8.7682,9.2081,8.8436,9.3619,0,7.1456,7.9579,6.8763,7.4046,7.0441,10.293,7.1698,9.8524,15.312,18.718
9.264,9.6962,9.4999,9.8989,11.149,11.027,9.5122,7.0054,9.2118,8.4595,10.71,11.128,8.7076,10.37,10.933,10.06,10.498,9.4189,7.2699,8.7925,10.322,10.509,8.5697,11.179,8.643,9.6258,7.6819,7.7662,9.1897,8.8109,12.37,10.224,10.47,10.369,8.2931,9.6611,8.5855,12.216,8.3828,7.5524,10.633,12.85,12.03,12.593,12.168,9.4476,8.6469,11.589,10.278,11.157,9.9195,11.935,7.1456,0,13.476,9.6035,7.7223,9.3883,9.0449,9.3664,9.9605,16.197,19.976
8.7001,10.263,8.4187,8.6172,9.5104,10.725,11.196,8.8056,8.0399,8.6947,9.5688,9.0791,10.232,9.9074,9.6335,10.985,8.9495,9.0725,8.1863,10.054,9.2083,8.4766,12.389,8.2918,7.5868,7.8,10.177,8.7914,7.6431,8.7802,8.1427,7.5042,15.299,7.2817,8.6115,9.659,9.5616,8.2283,10.196,7.0793,8.5465,17.839,8.8601,9.2118,10.146,17.909,8.2205,9.898,7.7742,8.6975,6.7482,8.9779,7.9579,13.476,0,6.3596,8.296,7.8467,13.473,7.6649,8.3198,18.24,24.004
7.7799,11.242,8.9413,7.86,9.5567,8.8967,9.2391,7.2187,7.5196,7.4023,8.3646,9.1514,8.7523,9.4989,9.8527,9.227,8.7913,7.9431,7.8537,7.8899,8.8705,8.5101,9.7683,8.8385,7.4462,7.981,7.4693,7.0705,7.0337,9.1229,7.7969,8.1108,12.808,8.1993,7.3138,10.301,7.8144,9.2968,8.0742,6.7989,8.3761,15.396,9.4141,9.481,9.971,14.726,8.0244,8.7689,7.2461,8.0798,6.9237,8.1904,6.8763,9.6035,6.3596,0,8.232,7.0983,11.374,7.4708,9.1006,14.64,17.176
7.3314,8.2525,8.2102,8.4771,9.8075,10.231,8.5491,6.9468,6.8488,7.6722,7.1715,9.7786,8.0099,10.333,9.2577,9.4813,9.4017,8.4987,6.1962,8.2991,8.8616,10.173,8.6679,10.345,6.3288,8.4525,7.3988,6.3172,6.8492,8.6796,9.0584,8.7552,10.543,8.8034,6.9771,9.6643,6.9371,10.727,7.0284,8.4023,10.213,16.005,11.426,11.878,9.4112,13.519,8.4463,10.454,9.3803,10.412,9.7393,11.007,7.4046,7.7223,8.296,8.232,0,7.8637,9.9627,6.9344,9.3963,14.633,16.666
8.416,10.411,9.3424,9.1849,9.935,10.297,10.287,8.6427,9.1312,9.2905,11.602,11.122,9.7128,10.98,11.471,9.2661,10.252,10.581,8.3521,9.4977,10.757,10.827,10.406,11.253,8.5533,9.5687,8.2303,7.6445,9.1212,10.86,11.089,9.8816,13.541,9.664,7.913,11.186,8.3865,12.188,9.3756,6.2721,8.96,17.055,11.791,11.56,11.055,13.673,8.9588,10.551,8.9658,9.9067,8.9548,11.116,7.0441,9.3883,7.8467,7.0983,7.8637,0,10.41,8.8664,11.009,16.669,18.051
12.175,11.729,13.426,13.886,14.322,14.504,12.039,10.405,11.618,10.55,11.554,13.501,10.828,13.655,13.778,12.93,14.035,13.342,10.965,10.111,13.99,14.041,9.6791,14.878,11.274,12.645,9.9043,10.364,11.954,12.592,15.128,13.935,10.313,14.186,10.685,13.142,10.58,15.93,11.692,11.402,14.868,7.9645,15.332,16.896,15.44,6.7087,12.28,15.926,12.97,14.831,12.914,15.392,10.293,9.0449,13.473,11.374,9.9627,10.41,0,11.301,12.926,17.326,21.22
7.0393,8.7347,7.815,8.8739,9.1621,10.938,8.3817,6.5739,6.672,7.1337,7.9962,9.5982,8.6217,10.002,9.6355,9.7592,9.2089,8.6412,6.269,9.0228,8.219,9.6819,10.192,9.9045,8.3375,7.7342,8.4121,7.0843,6.8286,8.1026,8.8359,8.1884,13.622,8.8614,6.9384,10.173,8.0141,10.651,7.8618,6.2977,9.2847,16.009,11.765,11.112,9.6554,14.184,7.426,10.175,9.7518,9.8972,8.4202,11.071,7.1698,9.3664,7.6649,7.4708,6.9344,8.8664,11.301,0,10.344,14.403,17.257
9.8009,8.4447,8.4642,9.3404,10.727,11.355,8.6926,9.1328,9.5009,8.9675,8.6307,9.3247,10.46,9.571,9.9237,11.254,9.6155,9.0128,10.189,9.3184,9.7334,9.2774,11.987,9.6438,8.4199,8.8824,10.251,9.4725,8.797,8.3192,9.3304,9.4207,11.131,9.0369,8.6415,11.289,10.514,9.6059,9.9913,11.131,10.627,16.98,9.4507,10.824,8.6892,17.212,8.9002,10.881,10.268,9.8777,9.2846,10.542,9.8524,9.9605,8.3198,9.1006,9.3963,11.009,12.926,10.344,0,17.412,20.894
15.192,19.103,16.519,15.839,16.629,17.716,17.85,14.089,15.895,15.189,18.269,15.096,16.722,16.596,15.108,17.214,16.704,15.358,15.098,16.496,15.231,16.078,16.619,15.902,16.935,13.946,15.507,16.113,14.624,14.177,22.654,16.974,21.648,16.055,14.996,15.266,17.997,19.551,14.56,15.898,16.163,22.073,17.065,16.515,21.323,20.295,17.75,15.672,15.455,15.758,15.577,19.765,15.312,16.197,18.24,14.64,14.633,16.669,17.326,14.403,17.412,8.0923e-15,8.4618
17.388,22.681,20.197,18.074,18.572,20.578,23.002,18.113,18.263,18.295,19.868,17.241,19.842,18.944,17.393,19.204,18.7,17.85,20.739,18.882,17.18,18.56,20.751,18.398,17.672,16.916,18.741,18.748,17.097,16.817,23.361,19.776,25.912,18.414,16.911,18.611,21.89,19.613,19.84,19.023,17.747,25.895,19.237,19.805,19.443,24.397,17.621,17.99,16.585,16.311,17.305,20.758,18.718,19.976,24.004,17.176,16.666,18.051,21.22,17.257,20.894,8.4618,3.5724e-17
